ticker,open,high,low,close,volume,dividends,stock splits,date,ccy
HON,204.76875508579627,205.45015278172468,198.01389317021344,200.4136505126953,2798800,0.0,0,2021-03-04,USD
HON,201.98384829931376,204.877381187908,199.26808246477478,204.00833129882812,2857800,0.0,0,2021-03-05,USD
HON,204.9563833223612,209.8052636598394,204.62061950810283,205.11439514160156,3215900,0.0,0,2021-03-08,USD
HON,206.38833822293094,207.32650888330244,203.91946013309231,205.0255126953125,2643300,0.0,0,2021-03-09,USD
HON,205.09461805837842,210.61504050539165,205.06499272902994,210.259521484375,4332500,0.0,0,2021-03-10,USD
HON,209.1534615359291,212.08648979867974,208.57080994579175,209.85462951660156,2959700,0.0,0,2021-03-11,USD
HON,210.63480035649772,212.70866401764022,210.5459243601495,211.71124267578125,1839200,0.0,0,2021-03-12,USD
HON,211.04958249170193,214.29861944657176,210.05214609354067,213.50857543945312,2561000,0.0,0,2021-03-15,USD
HON,213.66659434478404,213.77522558772804,208.77821854997745,209.17323303222656,2577700,0.0,0,2021-03-16,USD
HON,210.84218678081595,211.76060218808462,209.30160927905183,210.37803649902344,2730200,0.0,0,2021-03-17,USD
HON,210.8421796862531,216.2737112472573,210.52615607148098,212.34326171875,4293900,0.0,0,2021-03-18,USD
HON,212.68888890395968,212.9061513650718,209.52872819983114,210.259521484375,10110800,0.0,0,2021-03-19,USD
HON,208.48193610237968,210.03238366298712,206.92160338563846,209.48924255371094,3306500,0.0,0,2021-03-22,USD
HON,207.80053729027497,209.70651908510513,205.28227852752343,205.99331665039062,1913800,0.0,0,2021-03-23,USD
HON,207.34624952990305,212.37288135041373,207.27711371521352,209.57810974121094,2562100,0.0,0,2021-03-24,USD
HON,209.56825946616257,211.38535016761938,205.65754984718384,211.21746826171875,2217500,0.0,0,2021-03-25,USD
HON,212.44201698254687,215.96758212671836,211.47422099092245,215.8095703125,2540000,0.0,0,2021-03-26,USD
HON,214.94052874462923,216.93538653725412,214.43688301970306,216.1552276611328,3063900,0.0,0,2021-03-29,USD
HON,216.273736341498,216.57987483580766,214.34801430564934,215.37506103515625,2448100,0.0,0,2021-03-30,USD
HON,215.47380462739372,216.44160061056732,214.05172844951812,214.3677520751953,2450000,0.0,0,2021-03-31,USD
HON,215.24666775320924,215.2565378405005,212.80741506590013,214.10110473632812,2109600,0.0,0,2021-04-01,USD
HON,215.9873332267525,217.36989890254705,215.6515543607718,216.5403594970703,2258700,0.0,0,2021-04-05,USD
HON,216.8366237645489,218.29819531822497,215.7898068369116,216.4613494873047,1796000,0.0,0,2021-04-06,USD
HON,215.50342461295017,217.14276322560468,214.57512407159558,215.77993774414062,1717200,0.0,0,2021-04-07,USD
HON,215.46390729525433,217.22176224328493,213.94308512192282,217.1230010986328,2071700,0.0,0,2021-04-08,USD
HON,224.66791931973953,224.79630580995,220.53007698806755,224.15438842773438,3861900,0.0,0,2021-04-09,USD
HON,222.83106829074407,226.3763737387848,222.75206238076643,225.7542266845703,2660100,0.0,0,2021-04-12,USD
HON,226.35662334496524,227.08740160880637,224.76666526692438,226.14923095703125,2749900,0.0,0,2021-04-13,USD
HON,225.16168009787762,228.11446369587193,225.16168009787762,226.52450561523438,2186500,0.0,0,2021-04-14,USD
HON,227.3639194080423,227.83795485622795,225.72459579011783,226.97877502441406,2009400,0.0,0,2021-04-15,USD
HON,228.7958651484979,229.45753774305,227.18616686637904,229.22052001953125,4098100,0.0,0,2021-04-16,USD
HON,228.82548933904124,229.22050378142004,227.63054578726752,228.09469604492188,2904400,0.0,0,2021-04-19,USD
HON,227.13677514459874,227.32441228290577,222.96930789078667,224.50001525878906,2050600,0.0,0,2021-04-20,USD
HON,224.30251143924457,227.7984360968755,224.10498914192078,227.63055419921875,1722400,0.0,0,2021-04-21,USD
HON,227.53179840518186,229.1415117394721,225.95172547125625,226.40599060058594,2516200,0.0,0,2021-04-22,USD
HON,222.3965441091795,224.12475884037468,219.4536455290471,221.70526123046875,5310400,0.0,0,2021-04-23,USD
HON,222.7816854167759,222.9298271472705,218.50558664715123,218.76235961914062,3611400,0.0,0,2021-04-26,USD
HON,219.25614019929884,220.9645997006148,218.3574649147219,220.15480041503906,2786500,0.0,0,2021-04-27,USD
HON,219.96716386670423,221.34972954527882,219.73014614944753,220.0955352783203,2167900,0.0,0,2021-04-28,USD
HON,220.92507935112923,221.36947436482805,218.9203366083441,221.11270141601562,1789700,0.0,0,2021-04-29,USD
HON,220.24367230119606,220.79669856082126,218.28831008044722,220.26341247558594,2216900,0.0,0,2021-04-30,USD
HON,221.44849421739846,221.98176525366438,219.49313192380615,220.4214324951172,2218700,0.0,0,2021-05-03,USD
HON,219.37463548225662,222.7915694595066,218.0019398386872,222.62367248535156,2827000,0.0,0,2021-05-04,USD
HON,223.4729526208735,224.44076363865335,222.94955169458876,223.37420654296875,2713900,0.0,0,2021-05-05,USD
HON,224.4210104933702,225.97147311243802,222.64341531727936,225.81346130371094,2052900,0.0,0,2021-05-06,USD
HON,225.29007636807006,226.84052402838378,223.55197648633865,225.9418487548828,1957100,0.0,0,2021-05-07,USD
HON,226.14924210849583,229.75379823683897,226.14924210849583,228.06509399414062,2391600,0.0,0,2021-05-10,USD
HON,225.220923374515,226.40598179608352,221.45835572833818,226.30723571777344,3380200,0.0,0,2021-05-11,USD
HON,223.81861013591444,224.43088707640888,217.1526393342642,217.30076599121094,4197100,0.0,0,2021-05-12,USD
HON,217.0230795529466,223.0131994289573,216.93382633248282,221.83302307128906,2904700,0.93,0,2021-05-13,USD
HON,223.87603221243072,226.34546217767655,223.00329367828732,225.48265075683594,2081300,0.0,0,2021-05-14,USD
HON,225.97851271740927,225.97851271740927,222.88428005534027,224.59999084472656,2058100,0.0,0,2021-05-17,USD
HON,223.50908711270867,224.123977986105,220.39501508750473,220.48428344726562,2400400,0.0,0,2021-05-18,USD
HON,218.84789650932083,219.64129382898815,214.99001736439362,219.49253845214844,3050200,0.0,0,2021-05-19,USD
HON,218.6693797832007,221.04955649757778,218.64954068962246,220.29583740234375,2207800,0.0,0,2021-05-20,USD
HON,221.15866433637424,223.76695297799287,220.8214753858489,221.3570098876953,2274600,0.0,0,2021-05-21,USD
HON,222.64626420762804,223.65784612628838,221.32724443447157,223.1421356201172,1813500,0.0,0,2021-05-24,USD
HON,223.1421432796522,223.84628736798672,221.5454366713171,222.1900634765625,1804600,0.0,0,2021-05-25,USD
HON,223.10247208326072,223.1322231573222,221.4660873459072,222.4181671142578,1747800,0.0,0,2021-05-26,USD
HON,224.81818287781792,229.8264871585375,224.71900254243948,229.36036682128906,6646900,0.0,0,2021-05-27,USD
HON,230.0843377331457,230.3223614613654,228.40828992065278,229.0033416748047,2529300,0.0,0,2021-05-28,USD
HON,230.96698710925043,231.76038439993255,229.59837716114362,231.0264892578125,2234000,0.0,0,2021-06-01,USD
HON,232.08766260431753,232.08766260431753,228.5967235861235,228.83474731445312,2225400,0.0,0,2021-06-02,USD
HON,228.80500603030313,229.72731964305495,226.58349653588851,227.30746459960938,2321300,0.0,0,2021-06-03,USD
HON,227.86282251218518,228.84465334160842,227.297536979701,228.1504364013672,1300000,0.0,0,2021-06-04,USD
HON,227.61487872609052,228.45786613752713,225.65123226977659,226.3057861328125,2032400,0.0,0,2021-06-07,USD
HON,226.42481548318668,228.91409980765775,225.5620040163787,227.9124298095703,1720600,0.0,0,2021-06-08,USD
HON,227.92235266443012,228.49755020969027,225.72068229189924,225.92893981933594,1973400,0.0,0,2021-06-09,USD
HON,227.2281178267045,228.16035853055055,224.2826403402101,224.38182067871094,2223600,0.0,0,2021-06-10,USD
HON,225.86941915430066,226.44463178520627,222.11072065973417,223.3206329345703,1998600,0.0,0,2021-06-11,USD
HON,223.06278989909666,223.09254097262505,220.89087073475903,221.32723999023438,2586100,0.0,0,2021-06-14,USD
HON,221.178491273041,222.01155162247292,219.83963239282954,220.66278076171875,2063000,0.0,0,2021-06-15,USD
HON,220.6627900025147,221.05948109996285,216.79499883761122,217.18177795410156,3052300,0.0,0,2021-06-16,USD
HON,217.3900187593157,218.38176155943373,212.9569272321645,214.50404357910156,2425400,0.0,0,2021-06-17,USD
HON,211.836269207989,213.5123018369462,210.20981161304803,210.74534606933594,5426300,0.0,0,2021-06-18,USD
HON,212.96685543610755,215.63463087054402,212.57014923435162,214.21644592285156,2872400,0.0,0,2021-06-21,USD
HON,213.89909653574549,215.00985884874396,213.1057143400549,213.71067810058594,2110900,0.0,0,2021-06-22,USD
HON,213.88918231370155,214.5833992940547,212.78834712600047,212.8875274658203,2234200,0.0,0,2021-06-23,USD
HON,214.00816622479144,216.23958746297322,212.87758006942443,215.89248657226562,3364300,0.0,0,2021-06-24,USD
HON,216.07099611702242,218.35200755321486,215.53546167058124,216.93382263183594,5219100,0.0,0,2021-06-25,USD
HON,217.3106863400594,218.2925171998349,214.51397939926053,214.9999237060547,2360300,0.0,0,2021-06-28,USD
HON,215.23793889945878,216.55695864077956,213.64123238446984,214.16685485839844,3001900,0.0,0,2021-06-29,USD
HON,213.75032310628566,218.0445712187561,213.75032310628566,217.53878784179688,2866300,0.0,0,2021-06-30,USD
HON,218.75863101338194,219.43300886095747,217.84622944341803,218.7982940673828,1630200,0.0,0,2021-07-01,USD
HON,219.16526149030585,220.21650650742708,217.8958318319562,219.49253845214844,1542700,0.0,0,2021-07-02,USD
HON,218.27267537475532,219.12557481211627,214.14702157855382,216.75531005859375,1935600,0.0,0,2021-07-06,USD
HON,216.2296829571977,219.76028492817846,216.20984386387917,218.9173126220703,1563200,0.0,0,2021-07-07,USD
HON,216.75531421322566,218.88757041389508,215.33712920579546,217.50904846191406,2404700,0.0,0,2021-07-08,USD
HON,219.20491305135886,222.74544216242984,218.91731429361877,222.48757934570312,2161800,0.0,0,2021-07-09,USD
HON,221.0396430311291,223.8363498950801,220.2958359212876,223.16197204589844,2066300,0.0,0,2021-07-12,USD
HON,223.98512538361607,223.98512538361607,221.8627963215944,222.229736328125,1417300,0.0,0,2021-07-13,USD
HON,222.31898675286905,226.87108267727626,222.31898675286905,225.88926696777344,2631800,0.0,0,2021-07-14,USD
HON,228.10085456035992,231.5025252581055,227.14877476985217,230.8876495361328,5546800,0.0,0,2021-07-15,USD
HON,230.2727733989021,231.9289821326574,227.72398702575632,228.42813110351562,3592800,0.0,0,2021-07-16,USD
HON,223.8066084371464,224.73884914278185,218.19334024183144,218.83798217773438,6107100,0.0,0,2021-07-19,USD
HON,219.80987506937768,229.36036314029298,219.6710316817529,227.76365661621094,28237100,0.0,0,2021-07-20,USD
HON,227.3074498567895,230.1537620221997,226.84132952376117,229.93557739257812,4554700,0.0,0,2021-07-21,USD
HON,230.7884709728666,232.31574820874445,228.22977276257248,230.81822204589844,3680200,0.0,0,2021-07-22,USD
HON,227.1091181708404,229.21160822145586,224.31239600211273,227.42648315429688,3908400,0.0,0,2021-07-23,USD
HON,226.59340940785543,227.86283908599952,223.3603330608315,227.3570556640625,2776700,0.0,0,2021-07-26,USD
HON,226.79173472150305,230.35210285058392,226.20661010529204,228.45787048339844,2167100,0.0,0,2021-07-27,USD
HON,228.17027708393073,230.36202023430013,227.47604500605988,228.58680725097656,1713900,0.0,0,2021-07-28,USD
HON,230.9669890069441,231.32401703404474,229.42978458101635,230.9570770263672,1501900,0.0,0,2021-07-29,USD
HON,230.86780004542595,232.00831334654427,230.16367113090058,231.8595428466797,2236200,0.0,0,2021-07-30,USD
HON,233.19841149452327,234.90421039508357,230.30252420893822,230.50086975097656,2025300,0.0,0,2021-08-02,USD
HON,231.24468391990027,231.91907694270589,228.6760735102743,230.72897338867188,1783000,0.0,0,2021-08-03,USD
HON,229.88600280989613,231.05625214556906,227.01986648952268,227.69424438476562,2324000,0.0,0,2021-08-04,USD
HON,227.6347260043435,229.6380507180398,227.05951335851805,227.98184204101562,1467200,0.0,0,2021-08-05,USD
HON,228.10084274119293,228.98349322301013,227.1190119268054,227.78347778320312,1327400,0.0,0,2021-08-06,USD
HON,226.88100858015093,227.42647015629515,225.6710811322654,226.345458984375,1369800,0.0,0,2021-08-09,USD
HON,226.52398320399288,230.1537655900073,226.2363693092176,229.96533203125,2388800,0.0,0,2021-08-10,USD
HON,230.6793823180048,232.7421940339531,229.95539917530192,232.24632263183594,2098500,0.0,0,2021-08-11,USD
HON,232.51517395070343,232.7441800127891,229.70730104244524,230.9419708251953,1917200,0.93,0,2021-08-12,USD
HON,230.8523653694674,231.65887754295156,230.15536528524694,230.7627410888672,1404700,0.0,0,2021-08-13,USD
HON,230.86230718899992,232.79396180125022,229.17957682692352,232.73422241210938,1794500,0.0,0,2021-08-16,USD
HON,232.18658932026173,232.6943893283005,227.35745272105996,230.45407104492188,2679100,0.0,0,2021-08-17,USD
HON,228.97050049672444,230.49391576906302,227.25790035382482,227.43711853027344,2555300,0.0,0,2021-08-18,USD
HON,226.6007278193941,228.25358850570382,225.06734591272533,226.7500762939453,1945100,0.0,0,2021-08-19,USD
HON,227.14837247491792,227.74578158797826,225.5353329254532,226.72021484375,2081000,0.0,0,2021-08-20,USD
HON,226.27214843762746,230.61338806488212,226.27214843762746,228.1241455078125,2143300,0.0,0,2021-08-23,USD
HON,227.86527066666483,229.92635561176914,227.32758576402483,229.44842529296875,1265400,0.0,0,2021-08-24,USD
HON,229.86661683602205,231.34024418559207,227.81548338617148,229.66748046875,1804200,0.0,0,2021-08-25,USD
HON,229.08997498018527,230.1852325996714,228.44276279340937,229.88653564453125,1303100,0.0,0,2021-08-26,USD
HON,230.5835253940572,232.555001305238,229.6674859283254,230.14541625976562,1662200,0.0,0,2021-08-27,USD
HON,230.22507167556086,231.77835663293845,229.5679079803223,230.8722686767578,1318300,0.0,0,2021-08-30,USD
HON,230.4341486188131,231.64890017005428,229.57786378718552,230.91209411621094,1956300,0.0,0,2021-08-31,USD
HON,231.94761194229082,232.1865846906133,228.31332398786085,228.81117248535156,2484300,0.0,0,2021-09-01,USD
HON,229.9263473657243,230.44411405518198,228.78130190319106,229.97613525390625,1594500,0.0,0,2021-09-02,USD
HON,230.0060045566555,230.0060045566555,226.78990753489654,227.3773651123047,1622400,0.0,0,2021-09-03,USD
HON,226.72021277334838,226.72021277334838,221.8114336630955,221.97073364257812,3222400,0.0,0,2021-09-07,USD
HON,221.79150848025583,223.93225096970414,220.86551755573456,223.4344024658203,2428600,0.0,0,2021-09-08,USD
HON,222.94652767998883,224.01191561143952,221.3733245349733,221.97073364257812,1937900,0.0,0,2021-09-09,USD
HON,222.01057127674093,224.22101993147055,221.25384699228073,221.41314697265625,2356400,0.0,0,2021-09-10,USD
HON,223.3547662400103,224.73878451128272,221.2538448879073,222.6378631591797,2771400,0.0,0,2021-09-13,USD
HON,223.08591419185205,223.15560508089413,218.764592891071,219.24252319335938,2699700,0.0,0,2021-09-14,USD
HON,219.68063234430596,221.9508202720369,219.19273534839354,220.73606872558594,2021700,0.0,0,2021-09-15,USD
HON,220.31788878286602,220.45728576104952,217.57972191680116,218.70484924316406,2393500,0.0,0,2021-09-16,USD
HON,218.913950538869,218.913950538869,216.56410493051837,217.5498504638672,4391600,0.0,0,2021-09-17,USD
HON,215.1601635679969,216.90263333811632,213.26834532340519,214.8017120361328,4008500,0.0,0,2021-09-20,USD
HON,215.85714749752847,216.00651116448103,213.4276595622845,213.97528076171875,2568700,0.0,0,2021-09-21,USD
HON,215.50866030083102,217.49008759977957,215.3891815230819,216.08616638183594,2281100,0.0,0,2021-09-22,USD
HON,216.36497183103373,220.41745092087285,216.36497183103373,218.754638671875,2180000,0.0,0,2021-09-23,USD
HON,218.7944625562629,219.85985043758996,217.52992312197273,218.246826171875,1949100,0.0,0,2021-09-24,USD
HON,217.99790522197787,218.88407495080173,216.79310515809658,216.96237182617188,2199300,0.0,0,2021-09-27,USD
HON,215.68787686451907,217.41044359429645,213.54713441572747,214.04498291015625,2654100,0.0,0,2021-09-28,USD
HON,214.9012967045307,215.4788028182647,213.62680569254232,213.99520874023438,2109000,0.0,0,2021-09-29,USD
HON,215.23982268421656,215.319480268879,211.187343719006,211.36656188964844,2934400,0.0,0,2021-09-30,USD
HON,212.06355187668768,215.48875213409738,210.72932148596888,214.72206115722656,2276500,0.0,0,2021-10-01,USD
HON,214.32378727677317,215.68788735605918,212.27265381085576,213.28826904296875,2632200,0.0,0,2021-10-04,USD
HON,212.69084197658546,216.11604217120944,212.69084197658546,214.79176330566406,1560100,0.0,0,2021-10-05,USD
HON,212.850149319523,216.05629483544,212.2029371616252,215.92684936523438,1735900,0.0,0,2021-10-06,USD
HON,217.06195584181674,218.91395295351344,216.77321038370215,217.43035888671875,1852600,0.0,0,2021-10-07,USD
HON,217.73902348330068,218.6052902476605,215.80738396957773,216.76324462890625,1344800,0.0,0,2021-10-08,USD
HON,216.44461997338288,217.28100181186792,214.33373198984805,214.3636016845703,1355200,0.0,0,2021-10-11,USD
HON,214.77184542486225,215.30953032694362,213.0094574351325,213.40774536132812,1383700,0.0,0,2021-10-12,USD
HON,214.36359837342658,215.7476165823263,212.02371956191732,214.65235900878906,1600200,0.0,0,2021-10-13,USD
HON,216.22557457665113,217.8385989325093,215.59828057464796,217.6494140625,1425500,0.0,0,2021-10-14,USD
HON,219.3520574860668,220.49710298672892,218.31652407266913,219.77024841308594,2180200,0.0,0,2021-10-15,USD
HON,217.63945166026215,220.5170153769453,216.90263041216696,219.68063354492188,1883300,0.0,0,2021-10-18,USD
HON,220.40749266906806,220.88542298397158,218.51567441077398,220.82568359375,1599600,0.0,0,2021-10-19,USD
HON,221.27375210582733,222.7274764899702,219.8797823071681,222.6776885986328,1656900,0.0,0,2021-10-20,USD
HON,222.65775762970048,223.89242737563143,220.28800910793117,223.55389404296875,2649200,0.0,0,2021-10-21,USD
HON,222.01056293893842,222.93655386304894,216.30522334103676,216.4645233154297,3498600,0.0,0,2021-10-22,USD
HON,215.87707302645762,218.0576519771299,214.72206081255607,216.6039276123047,2710400,0.0,0,2021-10-25,USD
HON,217.26109074085943,219.52132727211043,215.83725126864638,217.38058471679688,2443900,0.0,0,2021-10-26,USD
HON,217.16152708539062,217.22126647594996,214.29391479349502,214.79176330566406,1647100,0.0,0,2021-10-27,USD
HON,213.45753769966234,217.83859862719848,213.45753769966234,217.53988647460938,1947900,0.0,0,2021-10-28,USD
HON,217.06194822816016,219.3520543902944,216.1259906076516,217.6792755126953,2615300,0.0,0,2021-10-29,USD
HON,217.75894039574425,219.10313748185087,217.13166158960817,218.8143768310547,1697800,0.0,0,2021-11-01,USD
HON,219.59100805380274,221.01486265358872,218.30656561838003,220.23822021484375,2297400,0.0,0,2021-11-02,USD
HON,219.9594266237451,222.09021758349814,218.63514779835165,221.84129333496094,2057300,0.0,0,2021-11-03,USD
HON,221.71185672321016,223.87251746367414,221.12439911953973,221.5326385498047,2320000,0.0,0,2021-11-04,USD
HON,223.27510434588726,226.63059842813348,222.85691342232698,225.08726501464844,2329200,0.0,0,2021-11-05,USD
HON,226.82973385898597,227.25789147454782,223.41450040073696,224.75868225097656,1715400,0.0,0,2021-11-08,USD
HON,224.7288071496758,227.27778900801752,224.38032231975907,226.76998901367188,2369000,0.0,0,2021-11-09,USD
HON,227.27000427246094,227.91000366210938,225.17999267578125,225.41000366210938,1324800,0.98,0,2021-11-10,USD
HON,225.5,225.5,220.60000610351562,221.00999450683594,1595800,0.0,0,2021-11-11,USD
HON,221.94000244140625,222.5399932861328,219.5,222.38999938964844,2184600,0.0,0,2021-11-12,USD
HON,222.6300048828125,224.0399932861328,221.63999938964844,222.47000122070312,1207900,0.0,0,2021-11-15,USD
HON,222.6199951171875,223.27999877929688,221.05999755859375,221.3699951171875,1648500,0.0,0,2021-11-16,USD
HON,220.99000549316406,221.2899932861328,219.60000610351562,220.49000549316406,1896600,0.0,0,2021-11-17,USD
HON,219.5,220.9499969482422,219.02000427246094,220.6999969482422,1688300,0.0,0,2021-11-18,USD
HON,221.00999450683594,221.1999969482422,217.1699981689453,218.49000549316406,2096100,0.0,0,2021-11-19,USD
HON,218.3300018310547,221.0500030517578,218.02999877929688,218.13999938964844,2451600,0.0,0,2021-11-22,USD
HON,217.36000061035156,218.4600067138672,215.14999389648438,216.0,4021400,0.0,0,2021-11-23,USD
HON,215.13999938964844,215.91000366210938,211.83999633789062,212.2100067138672,3266000,0.0,0,2021-11-24,USD
HON,204.9499969482422,209.0,202.57000732421875,208.2100067138672,3857800,0.0,0,2021-11-26,USD
HON,210.2100067138672,210.2100067138672,207.0,207.66000366210938,2598100,0.0,0,2021-11-29,USD
HON,206.22999572753906,206.47000122070312,201.11000061035156,202.24000549316406,5680300,0.0,0,2021-11-30,USD
HON,205.64999389648438,205.8800048828125,199.17999267578125,199.4199981689453,3123100,0.0,0,2021-12-01,USD
HON,200.9600067138672,205.4499969482422,199.5,204.0,6004900,0.0,0,2021-12-02,USD
HON,204.00999450683594,204.47999572753906,201.0,203.5,3545300,0.0,0,2021-12-03,USD
HON,205.22999572753906,208.08999633789062,204.8699951171875,206.25,4376400,0.0,0,2021-12-06,USD
HON,207.3300018310547,209.60000610351562,205.75999450683594,207.14999389648438,4786700,0.0,0,2021-12-07,USD
HON,204.83999633789062,205.3300018310547,202.52000427246094,204.64999389648438,4997400,0.0,0,2021-12-08,USD
HON,204.5800018310547,207.16000366210938,202.9499969482422,206.0,4992000,0.0,0,2021-12-09,USD
HON,206.83999633789062,210.0399932861328,205.82000732421875,209.80999755859375,3409500,0.0,0,2021-12-10,USD
HON,209.8000030517578,210.75,208.60000610351562,209.22999572753906,2892300,0.0,0,2021-12-13,USD
HON,208.8300018310547,211.5399932861328,205.91000366210938,206.67999267578125,3790600,0.0,0,2021-12-14,USD
HON,207.5500030517578,210.39999389648438,205.24000549316406,209.75999450683594,2952000,0.0,0,2021-12-15,USD
HON,211.25,211.27999877929688,209.3000030517578,209.61000061035156,2993200,0.0,0,2021-12-16,USD
HON,209.4600067138672,210.11000061035156,204.7100067138672,205.1699981689453,5579100,0.0,0,2021-12-17,USD
HON,202.1199951171875,202.64999389648438,198.10000610351562,199.85000610351562,3387400,0.0,0,2021-12-20,USD
HON,201.14999389648438,202.77999877929688,200.30999755859375,201.6699981689453,2628200,0.0,0,2021-12-21,USD
HON,201.22000122070312,202.0,200.0800018310547,201.83999633789062,3111100,0.0,0,2021-12-22,USD
HON,203.1999969482422,206.30999755859375,203.0,205.22000122070312,2376100,0.0,0,2021-12-23,USD
HON,205.69000244140625,206.63999938964844,204.91000366210938,206.42999267578125,2486400,0.0,0,2021-12-27,USD
HON,206.47000122070312,208.11000061035156,206.22000122070312,207.0500030517578,1971200,0.0,0,2021-12-28,USD
HON,207.91000366210938,208.0399932861328,206.4600067138672,207.52999877929688,1714500,0.0,0,2021-12-29,USD
HON,208.10000610351562,208.89999389648438,206.91000366210938,207.11000061035156,1273100,0.0,0,2021-12-30,USD
SNOW,299.70001220703125,301.5610046386719,280.7300109863281,281.3999938964844,5313800,0,0,2020-12-31,USD
SNOW,285.4100036621094,290.79998779296875,274.44000244140625,278.239990234375,3948500,0,0,2021-01-04,USD
SNOW,280.6199951171875,293.489990234375,279.29998779296875,283.8299865722656,5202600,0,0,2021-01-05,USD
